left_landmark_x_0,left_landmark_x_1,left_landmark_x_2,left_landmark_x_3,left_landmark_x_4,left_landmark_x_5,left_landmark_x_6,left_landmark_x_7,left_landmark_x_8,left_landmark_x_9,left_landmark_x_10,left_landmark_x_11,left_landmark_x_12,left_landmark_x_13,left_landmark_x_14,left_landmark_x_15,left_landmark_x_16,left_landmark_x_17,left_landmark_x_18,left_landmark_x_19,left_landmark_x_20,left_landmark_y_0,left_landmark_y_1,left_landmark_y_2,left_landmark_y_3,left_landmark_y_4,left_landmark_y_5,left_landmark_y_6,left_landmark_y_7,left_landmark_y_8,left_landmark_y_9,left_landmark_y_10,left_landmark_y_11,left_landmark_y_12,left_landmark_y_13,left_landmark_y_14,left_landmark_y_15,left_landmark_y_16,left_landmark_y_17,left_landmark_y_18,left_landmark_y_19,left_landmark_y_20,right_landmark_x_0,right_landmark_x_1,right_landmark_x_2,right_landmark_x_3,right_landmark_x_4,right_landmark_x_5,right_landmark_x_6,right_landmark_x_7,right_landmark_x_8,right_landmark_x_9,right_landmark_x_10,right_landmark_x_11,right_landmark_x_12,right_landmark_x_13,right_landmark_x_14,right_landmark_x_15,right_landmark_x_16,right_landmark_x_17,right_landmark_x_18,right_landmark_x_19,right_landmark_x_20,right_landmark_y_0,right_landmark_y_1,right_landmark_y_2,right_landmark_y_3,right_landmark_y_4,right_landmark_y_5,right_landmark_y_6,right_landmark_y_7,right_landmark_y_8,right_landmark_y_9,right_landmark_y_10,right_landmark_y_11,right_landmark_y_12,right_landmark_y_13,right_landmark_y_14,right_landmark_y_15,right_landmark_y_16,right_landmark_y_17,right_landmark_y_18,right_landmark_y_19,right_landmark_y_20,pose_landmark_x_0,pose_landmark_x_1,pose_landmark_x_2,pose_landmark_x_3,pose_landmark_x_4,pose_landmark_x_5,pose_landmark_x_6,pose_landmark_x_7,pose_landmark_x_8,pose_landmark_x_9,pose_landmark_x_10,pose_landmark_x_11,pose_landmark_x_12,pose_landmark_x_13,pose_landmark_x_14,pose_landmark_x_15,pose_landmark_x_16,pose_landmark_x_17,pose_landmark_x_18,pose_landmark_x_19,pose_landmark_x_20,pose_landmark_x_21,pose_landmark_x_22,pose_landmark_x_23,pose_landmark_x_24,pose_landmark_x_25,pose_landmark_x_26,pose_landmark_x_27,pose_landmark_x_28,pose_landmark_x_29,pose_landmark_x_30,pose_landmark_x_31,pose_landmark_x_32,pose_landmark_y_0,pose_landmark_y_1,pose_landmark_y_2,pose_landmark_y_3,pose_landmark_y_4,pose_landmark_y_5,pose_landmark_y_6,pose_landmark_y_7,pose_landmark_y_8,pose_landmark_y_9,pose_landmark_y_10,pose_landmark_y_11,pose_landmark_y_12,pose_landmark_y_13,pose_landmark_y_14,pose_landmark_y_15,pose_landmark_y_16,pose_landmark_y_17,pose_landmark_y_18,pose_landmark_y_19,pose_landmark_y_20,pose_landmark_y_21,pose_landmark_y_22,pose_landmark_y_23,pose_landmark_y_24,pose_landmark_y_25,pose_landmark_y_26,pose_landmark_y_27,pose_landmark_y_28,pose_landmark_y_29,pose_landmark_y_30,pose_landmark_y_31,pose_landmark_y_32
0.3772341310977936,0.3839394748210907,0.3850409686565399,0.38546741008758545,0.3866630494594574,0.36709874868392944,0.37011560797691345,0.37717291712760925,0.38395801186561584,0.3675433397293091,0.3719868063926697,0.3795180022716522,0.3869619369506836,0.36996957659721375,0.3755897879600525,0.38221976161003113,0.38849419355392456,0.37316834926605225,0.378014475107193,0.38370123505592346,0.3889372646808624,0.8084987998008728,0.8277861475944519,0.856045663356781,0.8794863820075989,0.8979231119155884,0.8732417821884155,0.9061940908432007,0.9203636646270752,0.9288548231124878,0.8721286654472351,0.9021496772766113,0.9180809259414673,0.9271081686019897,0.8688898086547852,0.8932039737701416,0.9069514274597168,0.9165167808532715,0.8663694262504578,0.8832411170005798,0.8917484283447266,0.8978577256202698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4994014501571655,0.5099053978919983,0.5170334577560425,0.5235455632209778,0.48882314562797546,0.4826902449131012,0.4771628975868225,0.5293867588043213,0.46737998723983765,0.5114633440971375,0.48788443207740784,0.575528085231781,0.4198995530605316,0.5962151885032654,0.39058226346969604,0.5977925062179565,0.37818270921707153,0.6030008792877197,0.3714764416217804,0.5898934602737427,0.37800052762031555,0.5833278894424438,0.38562923669815063,0.5382271409034729,0.44001874327659607,0.54362553358078,0.4423065483570099,0.5323569774627686,0.43365180492401123,0.5342479944229126,0.4327128231525421,0.5061667561531067,0.445955753326416,0.1759360432624817,0.14912939071655273,0.1497907042503357,0.15026754140853882,0.14947938919067383,0.1506977677345276,0.15129005908966064,0.1611771583557129,0.16411453485488892,0.20655536651611328,0.2065175175666809,0.3558206558227539,0.35581541061401367,0.5940372347831726,0.5901817083358765,0.8031495809555054,0.7999534010887146,0.870108425617218,0.8664034008979797,0.8673009872436523,0.8689595460891724,0.8487618565559387,0.8480004668235779,0.8116633892059326,0.8085690140724182,1.1671583652496338,1.1157009601593018,1.4520143270492554,1.4176771640777588,1.4830983877182007,1.4560292959213257,1.5640230178833008,1.5271252393722534
0.3772430419921875,0.38359197974205017,0.3842335343360901,0.3847876489162445,0.3866012692451477,0.3673434853553772,0.370998740196228,0.3779980540275574,0.3846089541912079,0.36786147952079773,0.37306809425354004,0.38034602999687195,0.3879338502883911,0.37073177099227905,0.37552669644355774,0.3818085193634033,0.38799232244491577,0.3739766478538513,0.37844353914260864,0.3837326169013977,0.3887353837490082,0.8093517422676086,0.8283007144927979,0.8553309440612793,0.8796923756599426,0.8994603753089905,0.8735770583152771,0.9074503183364868,0.9215829968452454,0.9296885132789612,0.8728576898574829,0.9041484594345093,0.9198271632194519,0.9289014935493469,0.870019793510437,0.8955363035202026,0.9089142084121704,0.9188605546951294,0.8672604560852051,0.8841565847396851,0.8930318355560303,0.899835467338562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4976304769515991,0.5084397196769714,0.5164651274681091,0.5222887992858887,0.48823249340057373,0.48226842284202576,0.47685447335243225,0.5287879705429077,0.4674959182739258,0.5104589462280273,0.4875171482563019,0.575541079044342,0.41981664299964905,0.5971580743789673,0.3906232416629791,0.5978326797485352,0.3772597908973694,0.6022664904594421,0.369803249835968,0.5896914601325989,0.37761178612709045,0.5833221077919006,0.38489213585853577,0.5382436513900757,0.44001713395118713,0.5448227524757385,0.447358638048172,0.5323424935340881,0.4369193911552429,0.5334668755531311,0.436628520488739,0.5110846757888794,0.4459933936595917,0.17522037029266357,0.1492430716753006,0.14998722076416016,0.15051724016666412,0.1494976282119751,0.15067443251609802,0.1511673629283905,0.16279736161231995,0.16410031914710999,0.20593155920505524,0.20456978678703308,0.3558916747570038,0.35574379563331604,0.5932873487472534,0.5898340940475464,0.8031531572341919,0.8023634552955627,0.8703474998474121,0.8666780591011047,0.8680024743080139,0.8694276213645935,0.8487740159034729,0.8485674858093262,0.8121511340141296,0.8095751404762268,1.163936972618103,1.116485357284546,1.4507145881652832,1.4300397634506226,1.482839584350586,1.4722042083740234,1.561828851699829,1.5402330160140991
0.3771170675754547,0.38368624448776245,0.3845781981945038,0.38516664505004883,0.3865452706813812,0.3674956262111664,0.3710925579071045,0.3780006766319275,0.38452163338661194,0.36754560470581055,0.3729628920555115,0.38034123182296753,0.38800063729286194,0.3701261878013611,0.37529438734054565,0.38173094391822815,0.38795676827430725,0.3731854259967804,0.3779580593109131,0.38343220949172974,0.3885810077190399,0.8090846538543701,0.8282978534698486,0.8560308814048767,0.8804505467414856,0.8995972275733948,0.8737884163856506,0.9076849818229675,0.9217267632484436,0.9298030734062195,0.8729282021522522,0.9041786193847656,0.9199135899543762,0.9290324449539185,0.8698979616165161,0.8952857255935669,0.908930242061615,0.9188973903656006,0.8669586777687073,0.8837428689002991,0.8927589058876038,0.8994814157485962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49721476435661316,0.5079829096794128,0.5162465572357178,0.521642804145813,0.4880480468273163,0.4821157157421112,0.47673019766807556,0.5283904075622559,0.46759268641471863,0.51036536693573,0.48740434646606445,0.5755504369735718,0.41976577043533325,0.5975951552391052,0.3906482756137848,0.5978625416755676,0.37666061520576477,0.601739764213562,0.36886316537857056,0.5895578265190125,0.3773305118083954,0.5833208560943604,0.3843974471092224,0.538249135017395,0.44001588225364685,0.5451153516769409,0.45021840929985046,0.5318955779075623,0.4388870894908905,0.5319229960441589,0.4388636350631714,0.5124444365501404,0.44603440165519714,0.17468999326229095,0.14928722381591797,0.1500481218099594,0.150586798787117,0.1495133936405182,0.1506684124469757,0.1511133760213852,0.16347570717334747,0.16410164535045624,0.20540201663970947,0.20375891029834747,0.35599130392074585,0.35568103194236755,0.5930590629577637,0.5897449254989624,0.8032590746879578,0.804425835609436,0.8707197904586792,0.8671714663505554,0.8687648773193359,0.8700278401374817,0.8488872647285461,0.8492491841316223,0.8130159974098206,0.8106956481933594,1.162973403930664,1.1176080703735352,1.4503488540649414,1.436800241470337,1.482791543006897,1.480396032333374,1.561486005783081,1.546729326248169
0.377174437046051,0.3836759030818939,0.38442668318748474,0.3850644826889038,0.38654977083206177,0.3675113618373871,0.3713417947292328,0.378328800201416,0.38480010628700256,0.3676859736442566,0.37327840924263,0.3806169927120209,0.3881608843803406,0.3704090714454651,0.37568119168281555,0.382099986076355,0.38823437690734863,0.37346920371055603,0.3782685697078705,0.38373249769210815,0.38886532187461853,0.8092712163925171,0.828825831413269,0.8563951849937439,0.8806755542755127,0.9002368450164795,0.8742573261260986,0.9081873893737793,0.9221541285514832,0.9301746487617493,0.873168408870697,0.9044570326805115,0.9200440645217896,0.929090142250061,0.8700593709945679,0.8953359723091125,0.9087928533554077,0.9187213182449341,0.867137610912323,0.883913516998291,0.8927712440490723,0.8993654847145081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49718210101127625,0.5078456997871399,0.5161617398262024,0.5212836265563965,0.48799222707748413,0.4820460081100464,0.4766590893268585,0.527987539768219,0.46762943267822266,0.5103680491447449,0.48736515641212463,0.5755529999732971,0.41968727111816406,0.597994863986969,0.3906484842300415,0.5979191064834595,0.37630516290664673,0.6015576720237732,0.36830657720565796,0.5894936323165894,0.37714889645576477,0.5833227038383484,0.3840976059436798,0.5382497906684875,0.44001302123069763,0.5451182723045349,0.4505324065685272,0.5311921834945679,0.43897745013237,0.530253529548645,0.43907180428504944,0.5132054686546326,0.44531676173210144,0.17396265268325806,0.14925335347652435,0.15003599226474762,0.1505841761827469,0.1494131237268448,0.1505323350429535,0.15093575417995453,0.16372904181480408,0.16410811245441437,0.2046477496623993,0.2031676322221756,0.3560694754123688,0.3556646704673767,0.5929190516471863,0.5897484421730042,0.8033429384231567,0.8059786558151245,0.8711076378822327,0.8676450848579407,0.8692209720611572,0.8705544471740723,0.848922610282898,0.8498449921607971,0.8137936592102051,0.8115837574005127,1.1615968942642212,1.1182429790496826,1.4503517150878906,1.4389965534210205,1.4831215143203735,1.4828656911849976,1.5615622997283936,1.5489643812179565
0.37741127610206604,0.383774071931839,0.38452890515327454,0.38510438799858093,0.3862992227077484,0.3675864338874817,0.37127813696861267,0.3781794607639313,0.3846381604671478,0.3679325580596924,0.37328213453292847,0.380594402551651,0.38810113072395325,0.3706817030906677,0.3757129907608032,0.3821515738964081,0.388293594121933,0.3738374412059784,0.3785811960697174,0.38403481245040894,0.38909441232681274,0.81009840965271,0.8295833468437195,0.8567054867744446,0.8807433247566223,0.9002873301506042,0.8746902346611023,0.9084039926528931,0.9225977063179016,0.9309019446372986,0.8736681938171387,0.9049302935600281,0.9206096529960632,0.9297847747802734,0.8706688284873962,0.8960517048835754,0.9095891714096069,0.9195679426193237,0.8678711652755737,0.8846412897109985,0.8935263752937317,0.9001442193984985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4971905052661896,0.5077635645866394,0.5160953402519226,0.5210301876068115,0.4879752993583679,0.4820278286933899,0.4766383171081543,0.5275391936302185,0.46766021847724915,0.5103796720504761,0.4873635470867157,0.575567364692688,0.4196259081363678,0.5982229709625244,0.3906504511833191,0.597977876663208,0.376071959733963,0.6014689803123474,0.36793631315231323,0.5894707441329956,0.37694767117500305,0.5833318829536438,0.3838370740413666,0.5382376313209534,0.4399474561214447,0.5450497269630432,0.4504557251930237,0.5301417708396912,0.43885600566864014,0.5288310647010803,0.4389156103134155,0.5129738450050354,0.44422754645347595,0.17375466227531433,0.14927305281162262,0.1500750184059143,0.150643989443779,0.14941252768039703,0.15052777528762817,0.15092483162879944,0.16417667269706726,0.16424882411956787,0.20434820652008057,0.20314641296863556,0.35635021328926086,0.35566824674606323,0.5929086804389954,0.5898787379264832,0.8034036755561829,0.8067566752433777,0.8714462518692017,0.8679952621459961,0.8695296049118042,0.8708558678627014,0.8489546775817871,0.8501116037368774,0.8144567608833313,0.8121679425239563,1.161052942276001,1.1187485456466675,1.4505512714385986,1.4396637678146362,1.483913540840149,1.4833102226257324,1.561641812324524,1.5494829416275024
0.37756413221359253,0.3837698698043823,0.3845170736312866,0.38513773679733276,0.3863036334514618,0.36759620904922485,0.3714445233345032,0.37828296422958374,0.3847121298313141,0.3682612478733063,0.3735448122024536,0.3806806802749634,0.3880844712257385,0.37116727232933044,0.3759673833847046,0.3823046088218689,0.3884250521659851,0.3744080662727356,0.379021555185318,0.3843510150909424,0.3893332779407501,0.810814380645752,0.8304709792137146,0.8573550581932068,0.8811737895011902,0.9008704423904419,0.8755385875701904,0.9087396860122681,0.9229782819747925,0.9314567446708679,0.8744401335716248,0.9054376482963562,0.9212343096733093,0.9304830431938171,0.8713256120681763,0.8963812589645386,0.9099751710891724,0.9199649095535278,0.868466854095459,0.8846720457077026,0.8933711647987366,0.899882435798645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49720075726509094,0.5076824426651001,0.5160306096076965,0.5208367109298706,0.48793089389801025,0.4819788634777069,0.47656920552253723,0.5272931456565857,0.46766650676727295,0.5103827118873596,0.48736560344696045,0.5756767988204956,0.41957762837409973,0.5982698798179626,0.3906407952308655,0.5980730652809143,0.37595897912979126,0.6014417409896851,0.36770835518836975,0.5894787311553955,0.37680819630622864,0.5834306478500366,0.3836820721626282,0.5382358431816101,0.4399011433124542,0.5451208353042603,0.45046335458755493,0.529879629611969,0.43878158926963806,0.5284180641174316,0.4387859106063843,0.5129410028457642,0.44242537021636963,0.1736646145582199,0.14927513897418976,0.1500784009695053,0.15064683556556702,0.149403378367424,0.1505202054977417,0.15092073380947113,0.16428470611572266,0.16446469724178314,0.20421603322029114,0.20319128036499023,0.3565298914909363,0.3556760251522064,0.5929029583930969,0.590097188949585,0.8033685684204102,0.8073366284370422,0.8714534640312195,0.8684844374656677,0.8695483803749084,0.8712563514709473,0.8488949537277222,0.8504018783569336,0.8151422142982483,0.812871515750885,1.160927414894104,1.118777871131897,1.4506388902664185,1.4394084215164185,1.484298586845398,1.4830554723739624,1.5618244409561157,1.5495935678482056
0.37742194533348083,0.3837597370147705,0.3844994604587555,0.3852320909500122,0.38655751943588257,0.36754265427589417,0.3714900612831116,0.37844139337539673,0.38494277000427246,0.36816826462745667,0.3734072148799896,0.3806995749473572,0.3883031904697418,0.3710610270500183,0.37580618262290955,0.3822518289089203,0.3884713053703308,0.37423160672187805,0.3788391053676605,0.38416343927383423,0.3891710937023163,0.8107686042785645,0.8302914500236511,0.8578270673751831,0.8817779421806335,0.9014595746994019,0.8758490681648254,0.9093669652938843,0.9234765768051147,0.9316294193267822,0.8747153282165527,0.9057614803314209,0.9213235974311829,0.9301431775093079,0.8715397119522095,0.8965747952461243,0.9099286198616028,0.919806718826294,0.8686410188674927,0.8849033713340759,0.8936094045639038,0.9002132415771484,0.5950212478637695,0.5859569907188416,0.5830258131027222,0.5806326866149902,0.5779657363891602,0.598722517490387,0.5926501750946045,0.5860464572906494,0.5802552700042725,0.6007283329963684,0.5942975282669067,0.5869263410568237,0.5799465775489807,0.5999401211738586,0.5932111740112305,0.5860317349433899,0.5794610977172852,0.597632110118866,0.5921682119369507,0.5862867832183838,0.5806829333305359,0.8065387010574341,0.8246195912361145,0.853611409664154,0.8785961866378784,0.8990032076835632,0.8733654022216797,0.90604168176651,0.9200872182846069,0.9295880794525146,0.8726657032966614,0.903670072555542,0.9172378182411194,0.9261130094528198,0.8692761063575745,0.8942746520042419,0.9056145548820496,0.9128348231315613,0.8651179671287537,0.8830099105834961,0.8916369676589966,0.8969181776046753,0.4969325661659241,0.5073598027229309,0.5158339738845825,0.5205996036529541,0.4876929521560669,0.48177841305732727,0.4763602316379547,0.5271881222724915,0.4676703214645386,0.5101993680000305,0.48718535900115967,0.5757589936256409,0.4195437431335449,0.5984953045845032,0.3906174600124359,0.5981495380401611,0.3757951855659485,0.6014403104782104,0.3674747049808502,0.5895160436630249,0.37659502029418945,0.5835744738578796,0.3834560215473175,0.5382080078125,0.4398552477359772,0.5456516742706299,0.4510693848133087,0.5298857092857361,0.43893152475357056,0.528488278388977,0.43910181522369385,0.5128954648971558,0.44215521216392517,0.1739661693572998,0.14983631670475006,0.15069380402565002,0.15124689042568207,0.1497562974691391,0.15071897208690643,0.15103699266910553,0.16521379351615906,0.1647217571735382,0.20459631085395813,0.2038433849811554,0.3567213714122772,0.35585910081863403,0.5928935408592224,0.5907484889030457,0.8032675385475159,0.807968020439148,0.8714255690574646,0.8688904047012329,0.8695351481437683,0.8716844320297241,0.8487861156463623,0.8507143259048462,0.8152379989624023,0.8129027485847473,1.1609511375427246,1.118847370147705,1.4508525133132935,1.4404914379119873,1.4846082925796509,1.4847705364227295,1.5627785921096802,1.5501396656036377
0.3772396445274353,0.3836793601512909,0.38453784584999084,0.3852079212665558,0.3866325914859772,0.36743679642677307,0.3715341091156006,0.3784886300563812,0.3849171996116638,0.36789584159851074,0.37336939573287964,0.3806603252887726,0.3882434368133545,0.3707108199596405,0.3757079839706421,0.3821685016155243,0.3883996903896332,0.37378644943237305,0.37851980328559875,0.3839278221130371,0.3890168368816376,0.8113450407981873,0.8309345245361328,0.858212947845459,0.8823463320732117,0.9022045731544495,0.876253068447113,0.9098928570747375,0.923989474773407,0.9321070909500122,0.8750428557395935,0.9061755537986755,0.9216129183769226,0.9303905963897705,0.8717889785766602,0.8967866897583008,0.9099276661872864,0.9197023510932922,0.8688498735427856,0.8850924968719482,0.8935567736625671,0.8999052047729492,0.595663845539093,0.5862988233566284,0.5833501219749451,0.5808212161064148,0.577946126461029,0.5991944670677185,0.5929793119430542,0.5859661102294922,0.5798924565315247,0.6008946895599365,0.5937510132789612,0.585697591304779,0.5783628225326538,0.5996853113174438,0.5921362042427063,0.5847769379615784,0.5780490636825562,0.5969851613044739,0.5906194448471069,0.5845681428909302,0.5787389874458313,0.80743408203125,0.8254033327102661,0.8548281192779541,0.8804547786712646,0.9003417491912842,0.874634861946106,0.9072765707969666,0.921549379825592,0.9304729700088501,0.8732827305793762,0.9033088684082031,0.9163461923599243,0.9244115948677063,0.8697993159294128,0.8942744731903076,0.9058628082275391,0.9129805564880371,0.8658124804496765,0.8842478394508362,0.8934224247932434,0.8987122774124146,0.4969261586666107,0.5073493719100952,0.515819251537323,0.5205588936805725,0.4876733124256134,0.48174306750297546,0.4763035476207733,0.5271640419960022,0.467674195766449,0.5102280378341675,0.4871625006198883,0.5757754445075989,0.41952836513519287,0.5987846851348877,0.3905543088912964,0.5982232689857483,0.3756539523601532,0.601445198059082,0.36724117398262024,0.5895564556121826,0.3764423131942749,0.5837005972862244,0.38329997658729553,0.538173496723175,0.4398321807384491,0.5458914041519165,0.4511341154575348,0.5301323533058167,0.43902453780174255,0.528877317905426,0.43930932879447937,0.5128825306892395,0.44217246770858765,0.1741441935300827,0.1502455323934555,0.1511589139699936,0.15173743665218353,0.1500062495470047,0.15088726580142975,0.15114139020442963,0.1661442518234253,0.16494561731815338,0.2049950659275055,0.2043616622686386,0.3568136394023895,0.3561150133609772,0.5928121209144592,0.5912539958953857,0.803091824054718,0.8091371059417725,0.8712815046310425,0.8698762059211731,0.8694494366645813,0.872525155544281,0.848550021648407,0.8513733744621277,0.8152207732200623,0.8128728866577148,1.1608551740646362,1.1185622215270996,1.450885534286499,1.4401136636734009,1.484686255455017,1.4843062162399292,1.562904715538025,1.549790620803833
0.37740999460220337,0.3837862014770508,0.384428471326828,0.38516053557395935,0.38637232780456543,0.3673997223377228,0.37153714895248413,0.37851810455322266,0.3849658966064453,0.36795884370803833,0.3732697367668152,0.3805276155471802,0.3881046772003174,0.37091514468193054,0.3756006956100464,0.3820984959602356,0.3883642256259918,0.37405654788017273,0.37865403294563293,0.3839990198612213,0.3891073167324066,0.8112799525260925,0.8316630721092224,0.859022855758667,0.8827677369117737,0.9026601910591125,0.8766531348228455,0.9099790453910828,0.9241511821746826,0.932369589805603,0.8748885989189148,0.9061756134033203,0.921857476234436,0.9308398365974426,0.871388852596283,0.8964836001396179,0.9101853370666504,0.9202396273612976,0.8683610558509827,0.884636640548706,0.8934546709060669,0.8999969363212585,0.5956866145133972,0.5863177180290222,0.5833547115325928,0.5808115601539612,0.5778427124023438,0.5992311835289001,0.5929551124572754,0.586039662361145,0.5800895690917969,0.6010253429412842,0.5939942598342896,0.5860587954521179,0.5787776112556458,0.5998659729957581,0.5925211310386658,0.5852214097976685,0.5785229206085205,0.597175121307373,0.5909302830696106,0.5848785638809204,0.5790150761604309,0.8076247572898865,0.8257648348808289,0.8549266457557678,0.8803583979606628,0.9003620743751526,0.8749265670776367,0.9076625108718872,0.9218578338623047,0.9307941198348999,0.873729407787323,0.9038281440734863,0.9169122576713562,0.9249727129936218,0.8702785968780518,0.8951348066329956,0.9067748785018921,0.9139507412910461,0.8662476539611816,0.8849904537200928,0.8945153951644897,0.9001492261886597,0.4968908131122589,0.5073325634002686,0.5158024430274963,0.5205260515213013,0.48761624097824097,0.4816496670246124,0.4761599600315094,0.5271677374839783,0.46767091751098633,0.5102408528327942,0.4870373010635376,0.5757789015769958,0.41948896646499634,0.5990461707115173,0.3903852105140686,0.5984169244766235,0.3754968047142029,0.6014992594718933,0.36702999472618103,0.5895806550979614,0.37630605697631836,0.5837709903717041,0.3831574022769928,0.5381496548652649,0.43981966376304626,0.546201765537262,0.4514499604701996,0.5302693843841553,0.4393696188926697,0.5290910005569458,0.43988892436027527,0.5128823518753052,0.4421199560165405,0.1746942698955536,0.15088525414466858,0.1519223302602768,0.15253497660160065,0.15032947063446045,0.151084765791893,0.15127243101596832,0.16743811964988708,0.16509974002838135,0.20594242215156555,0.20523136854171753,0.35686343908309937,0.35657405853271484,0.5927919149398804,0.5918920040130615,0.8030411601066589,0.8103281259536743,0.8712402582168579,0.8708109259605408,0.8693801164627075,0.8734142184257507,0.8483862280845642,0.8522248864173889,0.8152317404747009,0.812919557094574,1.1608752012252808,1.1185359954833984,1.450958013534546,1.4406075477600098,1.4847803115844727,1.4852180480957031,1.5632539987564087,1.5501705408096313
0.37746334075927734,0.3838145434856415,0.3845599591732025,0.38530048727989197,0.38671380281448364,0.3674476146697998,0.371456116437912,0.37839585542678833,0.3848673105239868,0.36802005767822266,0.3733292818069458,0.380537748336792,0.38805851340293884,0.37087851762771606,0.3757320046424866,0.3821199834346771,0.3882509171962738,0.3739807605743408,0.3785609006881714,0.383862167596817,0.38882976770401,0.8120706081390381,0.8324289321899414,0.8596693873405457,0.8835493326187134,0.9031065106391907,0.8769523501396179,0.9103899598121643,0.9245948195457458,0.9329783916473389,0.8758446574211121,0.9069585204124451,0.9223976135253906,0.9312514066696167,0.8726832270622253,0.8977528214454651,0.9109625220298767,0.9208317995071411,0.869691014289856,0.8861017227172852,0.8947155475616455,0.9012461304664612,0.5956255793571472,0.586247444152832,0.5833345651626587,0.5807991027832031,0.5779272317886353,0.5992157459259033,0.5928438305854797,0.5859758257865906,0.5800794959068298,0.6009178757667542,0.593800961971283,0.5860057473182678,0.5789236426353455,0.5996729731559753,0.5922658443450928,0.585111677646637,0.5785552263259888,0.5968502163887024,0.5905998349189758,0.5846724510192871,0.5789081454277039,0.8080157041549683,0.8263455629348755,0.8555324673652649,0.8808646202087402,0.9008696675300598,0.8755127787590027,0.9082627892494202,0.9223513007164001,0.9312902092933655,0.8741829991340637,0.9043994545936584,0.91758131980896,0.9258121848106384,0.8704959750175476,0.8951905369758606,0.906946063041687,0.9143214225769043,0.8662632703781128,0.8846710324287415,0.8940536975860596,0.8995891213417053,0.4968896210193634,0.5073285698890686,0.5157977342605591,0.5205094814300537,0.4875904321670532,0.4816078841686249,0.47609850764274597,0.5271873474121094,0.46767178177833557,0.5102586150169373,0.4870224893093109,0.5757996439933777,0.4194830358028412,0.5993016362190247,0.3902215361595154,0.5984998941421509,0.3752796947956085,0.6015318632125854,0.3667784035205841,0.5895808339118958,0.3761872351169586,0.5837785601615906,0.3830277621746063,0.5381375551223755,0.4398151934146881,0.5462115406990051,0.4515013098716736,0.530276894569397,0.43934157490730286,0.5291395783424377,0.4398796260356903,0.5129516124725342,0.4417780637741089,0.17511332035064697,0.15127848088741302,0.15235258638858795,0.15297088027000427,0.150580495595932,0.15127412974834442,0.15142236649990082,0.16813713312149048,0.16536244750022888,0.20647306740283966,0.20589405298233032,0.35707780718803406,0.35715511441230774,0.5927926301956177,0.5927999019622803,0.8030098080635071,0.8121029138565063,0.8711482882499695,0.8724141716957092,0.8692953586578369,0.8746411800384521,0.8482497334480286,0.8534479737281799,0.8152244687080383,0.8129178881645203,1.1608552932739258,1.1185336112976074,1.4509729146957397,1.4408384561538696,1.484798789024353,1.4854044914245605,1.5640782117843628,1.5514988899230957
